trial_type,trial_index,time_elapsed,internal_node_id,PIS,consent,participantAge,participantGender,participantHandedness,startTime,ageRT,genderRT,handednessRT,totalRT,stimulus,feedback,number,start_time,response_time,end_time,delta_response_time,button,button_label,correct,incorrect,distribution_mean,distribution_variance,distribution_std,distribution_name,spaceship_class,drop_location,boundary,distance_to_bound,confidence_response_time,delta_confidence_response_time,confidence,block,coins,sliderMove,sliderStartValue,feedback_strategy,feedback_technical,feedback_comments,PID,confidenceRT,binnedConfidence,flippedLocation,recentredFlipLocation,distanceBin,binnedLocation,rawLocation,stimulustype,distributiontype
jspsych-experimentscreen,234,1239427,0.0-234.0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,blue1,NA,NA,1235329.60500001,1237900.2750000218,1241523.67000002,2570.670000015525,1,Zap,1,0,222,6400,80,narrow,blue1,173,350,177,1241523.35,3623.07499998133,95,2,0,75,20,NA,NA,NA,1,3623.07499998133,4,173,173,5,2,173,1,1
jspsych-experimentscreen,235,1245434,0.0-235.0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,orange1,NA,NA,1241544.82500002,1243856.4699999988,1247531.055,2311.6449999797624,0,Retrieve,1,0,522,19600,140,wide,orange1,501,350,151,1247530.45000002,3673.9800000214,99,2,3,38,61,NA,NA,NA,1,3673.9800000214,5,501,501,5,10,501,0,0
jspsych-experimentscreen,236,1251090,0.0-236.0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,blue1,NA,NA,1247565.86,1249851.9250000245,1253187.225,2286.065000022063,0,Retrieve,0,1,222,6400,80,narrow,blue1,341,350,9,1253186.84000001,3334.9149999849,75,2,-3,33,42,NA,NA,NA,1,3334.9149999849,3,341,341,1,6,341,1,1
jspsych-experimentscreen,237,1258415,0.0-237.0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,blue1,NA,NA,1253205.06500002,1257530.2700000175,1260511.70500001,4325.205000001006,1,Zap,1,0,222,6400,80,narrow,blue1,222,350,128,1260511.20000001,2980.92999999062,98,2,0,72,26,NA,NA,NA,1,2980.92999999062,5,222,222,4,3,222,1,1
jspsych-experimentscreen,238,1264584,0.0-238.0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,blue1,NA,NA,1260565.14000002,1263194.600000017,1266680.22000001,2629.4599999964703,1,Zap,1,0,222,6400,80,narrow,blue1,229,350,121,1266679.48000002,3484.88000000361,89,2,0,35,54,NA,NA,NA,1,3484.88000000361,4,229,229,4,3,229,1,1
jspsych-experimentscreen,239,1271143,0.0-239.0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,orange1,NA,NA,1266738.95,1269962.445000012,1273239.245,3223.4950000129174,0,Retrieve,1,0,522,19600,140,wide,orange1,490,350,140,1273238.67000002,3276.22500000871,96,2,3,64,32,NA,NA,NA,1,3276.22500000871,4,490,490,4,9,490,0,0
jspsych-experimentscreen,240,1276589,0.0-240.0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,blue1,NA,NA,1273277.96000001,1275418.415000022,1278685.42000002,2140.4550000152085,0,Retrieve,0,1,222,6400,80,narrow,blue1,303,350,47,1278685.06000002,3266.64499999606,61,2,-3,10,51,NA,NA,NA,1,3266.64499999606,2,303,303,2,5,303,1,1
jspsych-experimentscreen,241,1281858,0.0-241.0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,orange1,NA,NA,1278707.91,1280716.540000023,1283954.95500002,2008.6300000257324,0,Retrieve,1,0,522,19600,140,wide,orange1,424,350,74,1283954.65,3238.10999997659,98,2,3,52,46,NA,NA,NA,1,3238.10999997659,5,424,424,3,8,424,0,0
jspsych-experimentscreen,242,1289536,0.0-242.0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,blue1,NA,NA,1283977.87,1287802.3900000262,1291632.515,3824.5200000237674,1,Zap,1,0,222,6400,80,narrow,blue1,277,350,73,1291632.10000002,3829.70999999088,63,2,0,5,58,NA,NA,NA,1,3829.70999999088,2,277,277,3,4,277,1,1
jspsych-experimentscreen,243,1295750,0.0-243.0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,blue1,NA,NA,1291650.03000002,1294514.9600000004,1297846.28,2864.929999981541,1,Zap,1,0,222,6400,80,narrow,blue1,88,350,262,1297845.94500001,3330.98500000779,99,2,0,89,10,NA,NA,NA,1,3330.98500000779,5,88,88,6,1,88,1,1
jspsych-experimentscreen,244,1301914,0.0-244.0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,orange1,NA,NA,1297861.40000002,1300153.640000004,1304010.71,2292.2399999806657,0,Retrieve,1,0,522,19600,140,wide,orange1,481,350,131,1304010.34000001,3856.70000000391,96,2,3,10,86,NA,NA,NA,1,3856.70000000391,4,481,481,4,9,481,0,0
jspsych-experimentscreen,245,1308238,0.0-245.0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,blue1,NA,NA,1304027.17500002,1306957.9800000065,1310334.32000002,2930.804999981774,1,Zap,1,0,222,6400,80,narrow,blue1,266,350,84,1310333.99500002,3376.0150000162,62,2,0,45,17,NA,NA,NA,1,3376.0150000162,2,266,266,3,4,266,1,1
jspsych-experimentscreen,246,1313786,0.0-246.0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,orange1,NA,NA,1310352.48,1312537.2050000005,1315882.45500001,2184.724999999162,0,Retrieve,1,0,522,19600,140,wide,orange1,454,350,104,1315881.92500002,3344.72000002279,97,2,3,63,34,NA,NA,NA,1,3344.72000002279,4,454,454,4,9,454,0,0
jspsych-experimentscreen,247,1319492,0.0-247.0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,orange1,NA,NA,1315934.92,1318334.3200000236,1321588.93,2399.4000000238884,0,Retrieve,1,0,522,19600,140,wide,orange1,494,350,144,1321588.66000001,3254.33999998495,97,2,3,92,5,NA,NA,NA,1,3254.33999998495,4,494,494,5,10,494,0,0
jspsych-experimentscreen,248,1326470,0.0-248.0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,orange1,NA,NA,1321604.19500002,1324231.7150000017,1328567.36500002,2627.519999979995,0,Retrieve,1,0,522,19600,140,wide,orange1,407,350,57,1328566.66000001,4334.94500000961,98,2,3,91,7,NA,NA,NA,1,4334.94500000961,5,407,407,2,7,407,0,0
jspsych-experimentscreen,249,1330965,0.0-249.0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,orange1,NA,NA,1328586.00000001,1330240.2700000093,1333061.53000001,1654.2699999990873,0,Retrieve,1,0,522,19600,140,wide,orange1,496,350,146,1333061.25,2820.9799999895,97,2,3,59,38,NA,NA,NA,1,2820.9799999895,4,496,496,5,10,496,0,0
jspsych-experimentscreen,250,1336193,0.0-250.0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,blue1,NA,NA,1333125.76000002,1335108.0599999987,1338289.79500002,1982.2999999742024,1,Zap,1,0,222,6400,80,narrow,blue1,202,350,148,1338289.475,3181.41499999911,88,2,0,10,98,NA,NA,NA,1,3181.41499999911,4,202,202,5,2,202,1,1
jspsych-experimentscreen,251,1342599,0.0-251.0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,orange1,NA,NA,1338307.94500001,1340741.4200000057,1344695.36500002,2433.4749999979977,0,Retrieve,1,0,522,19600,140,wide,orange1,382,350,32,1344694.87000001,3953.45000000088,99,2,3,26,73,NA,NA,NA,1,3953.45000000088,5,382,382,2,7,382,0,0
jspsych-experimentscreen,252,1348555,0.0-252.0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,blue1,NA,NA,1344721.12500001,1347117.7900000184,1350652,2396.665000007488,0,Retrieve,0,1,222,6400,80,narrow,blue1,296,350,54,1350649.96500002,3532.17500000028,57,2,-3,25,32,NA,NA,NA,1,3532.17500000028,2,296,296,2,5,296,1,1
jspsych-experimentscreen,253,1354588,0.0-253.0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,orange1,NA,NA,1350673.57000001,1352845.3549999977,1356685.08000002,2171.7849999840837,0,Retrieve,1,0,522,19600,140,wide,orange1,345,350,5,1356684.77000002,3839.41500002402,78,2,3,77,1,NA,NA,NA,1,3839.41500002402,3,345,345,1,6,345,0,0
jspsych-experimentscreen,254,1359638,0.0-254.0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,orange1,NA,NA,1356700.83500003,1358446.0750000144,1361734.48000001,1745.2399999892805,0,Retrieve,1,0,522,19600,140,wide,orange1,483,350,133,1361734.215,3288.13999998965,98,2,3,58,40,NA,NA,NA,1,3288.13999998965,5,483,483,4,9,483,0,0
jspsych-experimentscreen,255,1365012,0.0-255.0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,blue1,NA,NA,1361749.43000003,1364040.7650000125,1367108.88000001,2291.334999987157,1,Zap,1,0,222,6400,80,narrow,blue1,160,350,190,1367108.48000002,3067.71500001196,95,2,0,61,34,NA,NA,NA,1,3067.71500001196,4,160,160,6,1,160,1,1
jspsych-experimentscreen,256,1371062,0.0-256.0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,blue1,NA,NA,1367124.41000002,1369762.235000002,1373159.25500001,2637.8249999834225,1,Zap,1,0,222,6400,80,narrow,blue1,206,350,144,1373158.635,3396.39999999781,97,2,0,77,20,NA,NA,NA,1,3396.39999999781,4,206,206,5,2,206,1,1
jspsych-experimentscreen,257,1377706,0.0-257.0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,blue1,NA,NA,1373179.04000002,1375852.5500000105,1379803.08500002,2673.509999993257,1,Zap,1,0,222,6400,80,narrow,blue1,35,350,315,1379802.44500001,3949.89499999792,97,2,0,17,80,NA,NA,NA,1,3949.89499999792,4,35,35,6,1,35,1,1
jspsych-experimentscreen,258,1384169,0.0-258.0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,blue1,NA,NA,1379857.17,1382326.4550000022,1386265.89000001,2469.2849999992177,0,Retrieve,0,1,222,6400,80,narrow,blue1,360,350,10,1386265.53,3939.07500000205,84,2,-3,3,81,NA,NA,NA,1,3939.07500000205,4,360,360,1,6,360,1,1
jspsych-experimentscreen,259,1390075,0.0-259.0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,orange1,NA,NA,1386285.65000001,1388677.8900000209,1392171.46000001,2392.2400000155903,0,Retrieve,1,0,522,19600,140,wide,orange1,348,350,2,1392171.07000001,3493.17999999039,71,2,3,7,64,NA,NA,NA,1,3493.17999999039,3,348,348,1,6,348,0,0
jspsych-experimentscreen,260,1397184,0.0-260.0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,blue1,NA,NA,1392190.36000001,1396104.480000009,1399281.01500002,3914.120000001276,1,Zap,1,0,222,6400,80,narrow,blue1,270,350,80,1399280.47,3175.98999998881,58,2,0,28,30,NA,NA,NA,1,3175.98999998881,2,270,270,3,4,270,1,1
jspsych-experimentscreen,261,1403722,0.0-261.0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,blue1,NA,NA,1399315.59000001,1402487.1950000233,1405819.235,3171.6050000104588,1,Zap,1,0,222,6400,80,narrow,blue1,277,350,73,1405818.88500002,3331.6899999918,69,2,0,7,62,NA,NA,NA,1,3331.6899999918,3,277,277,3,4,277,1,1
jspsych-experimentscreen,262,1409107,0.0-262.0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,orange1,NA,NA,1405834.57000001,1408115.1750000136,1411204.245,2280.605000007199,0,Retrieve,1,0,522,19600,140,wide,orange1,375,350,25,1411203.36500002,3088.19000000949,87,2,3,50,37,NA,NA,NA,1,3088.19000000949,4,375,375,2,7,375,0,0
jspsych-experimentscreen,263,1414131,0.0-263.0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,orange1,NA,NA,1411242.35000001,1413109.2350000108,1416227.83000002,1866.8849999958184,0,Retrieve,1,0,522,19600,140,wide,orange1,435,350,85,1416227.46000002,3118.2250000129,85,2,3,12,73,NA,NA,NA,1,3118.2250000129,4,435,435,3,8,435,0,0
jspsych-experimentscreen,264,1419710,0.0-264.0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,blue1,NA,NA,1416247.91500001,1418534.5749999979,1421807.39500001,2286.659999983385,1,Zap,1,0,222,6400,80,narrow,blue1,171,350,179,1421807.04000001,3272.46500001638,81,2,0,39,42,NA,NA,NA,1,3272.46500001638,4,171,171,5,2,171,1,1
jspsych-experimentscreen,265,1424754,0.0-265.0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,blue1,NA,NA,1421825.06500001,1424116.7550000246,1426850.92500001,2291.69000001275,1,Zap,1,0,222,6400,80,narrow,blue1,225,350,125,1426850.48000002,2733.72499999823,76,2,0,50,26,NA,NA,NA,1,2733.72499999823,3,225,225,4,3,225,1,1
jspsych-experimentscreen,266,1431532,0.0-266.0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,orange1,NA,NA,1426874.56500001,1429055.395000003,1433628.85500002,2180.8299999975134,0,Retrieve,1,0,522,19600,140,wide,orange1,416,350,66,1433627.485,4572.09000000148,94,2,3,58,36,NA,NA,NA,1,4572.09000000148,4,416,416,3,8,416,0,0
jspsych-experimentscreen,267,1436745,0.0-267.0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,orange1,NA,NA,1433667.64500001,1435725.9699999995,1438842.08500001,2058.324999990873,0,Retrieve,1,0,522,19600,140,wide,orange1,381,350,31,1438841.47500002,3115.5050000234,78,2,3,46,32,NA,NA,NA,1,3115.5050000234,3,381,381,2,7,381,0,0
jspsych-experimentscreen,268,1441768,0.0-268.0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,blue1,NA,NA,1438885.695,1440729.485000018,1443865.17500001,1843.7900000135414,1,Zap,1,0,222,6400,80,narrow,blue1,213,350,137,1443864.57000001,3135.08499998716,88,2,0,8,80,NA,NA,NA,1,3135.08499998716,4,213,213,4,3,213,1,1
jspsych-experimentscreen,269,1447271,0.0-269.0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,orange1,NA,NA,1443883.68,1445767.0750000107,1449367.81000003,1883.3950000116602,0,Retrieve,1,0,522,19600,140,wide,orange1,459,350,109,1449367.455,3600.37999998895,96,2,3,90,6,NA,NA,NA,1,3600.37999998895,4,459,459,4,9,459,0,0
jspsych-experimentscreen,270,1453376,0.0-270.0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,blue1,NA,NA,1449388.95000002,1452372.2050000215,1455472.38000002,2983.2549999991897,1,Zap,1,0,222,6400,80,narrow,blue1,251,350,99,1455472.00500002,3099.79999999632,56,2,0,53,3,NA,NA,NA,1,3099.79999999632,2,251,251,3,4,251,1,1
jspsych-experimentscreen,271,1458689,0.0-271.0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,orange1,NA,NA,1455502.54500002,1457413.0850000074,1460781.415,1910.539999982575,0,Retrieve,1,0,522,19600,140,wide,orange1,587,350,237,1460781.08500002,3368.00000001676,98,2,3,65,33,NA,NA,NA,1,3368.00000001676,5,587,587,6,11,587,0,0
jspsych-experimentscreen,272,1465164,0.0-272.0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,blue1,NA,NA,1460802.97000002,1464022.645000019,1467260.5,3219.6750000002794,1,Zap,1,0,222,6400,80,narrow,blue1,302,350,48,1467259.98,3237.33499998343,69,2,0,4,65,NA,NA,NA,1,3237.33499998343,3,302,302,2,5,302,1,1
jspsych-experimentscreen,273,1470608,0.0-273.0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,blue1,NA,NA,1467298.71,1469411.9550000178,1472705.08000001,2113.245000015013,1,Zap,1,0,222,6400,80,narrow,blue1,177,350,173,1472704.62,3292.6649999863,93,2,0,31,62,NA,NA,NA,1,3292.6649999863,4,177,177,5,2,177,1,1
jspsych-experimentscreen,274,1476212,0.0-274.0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,orange1,NA,NA,1472727.97000001,1474591.1950000154,1478305.13000002,1863.2250000082422,0,Retrieve,1,0,522,19600,140,wide,orange1,511,350,161,1478304.56000002,3713.36500000325,99,2,3,22,77,NA,NA,NA,1,3713.36500000325,5,511,511,5,10,511,0,0
jspsych-experimentscreen,275,1481901,0.0-275.0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,orange1,NA,NA,1478335.79000001,1480608.5400000156,1483998.02500001,2272.7500000037253,0,Retrieve,1,0,522,19600,140,wide,orange1,349,350,1,1483997.665,3389.12499998696,62,2,3,16,46,NA,NA,NA,1,3389.12499998696,2,349,349,1,6,349,0,0
jspsych-experimentscreen,276,1487481,0.0-276.0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,blue1,NA,NA,1484022.72500002,1486062.575000018,1489577.80500001,2039.8500000010245,0,Retrieve,0,1,222,6400,80,narrow,blue1,311,350,39,1489577.46500001,3514.88999999128,67,2,-3,10,77,NA,NA,NA,1,3514.88999999128,3,311,311,2,5,311,1,1
jspsych-experimentscreen,277,1493059,0.0-277.0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,blue1,NA,NA,1489609.70500001,1491962.2550000204,1495155.49500001,2352.550000010524,1,Zap,1,0,222,6400,80,narrow,blue1,294,350,56,1495155.06000002,3192.80499999877,59,2,0,6,65,NA,NA,NA,1,3192.80499999877,2,294,294,2,5,294,1,1
jspsych-experimentscreen,278,1498542,0.0-278.0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,orange1,NA,NA,1495174.83,1497056.665000011,1500638.52000001,1881.8350000074133,0,Retrieve,1,0,522,19600,140,wide,orange1,371,350,21,1500637.965,3581.29999999073,85,2,3,10,95,NA,NA,NA,1,3581.29999999073,4,371,371,2,7,371,0,0
jspsych-experimentscreen,279,1503912,0.0-279.0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,orange1,NA,NA,1500712.85500002,1502533.844999998,1506009.24500002,1820.9899999783374,0,Retrieve,1,0,522,19600,140,wide,orange1,439,350,89,1506008.975,3475.13000000617,98,2,3,46,52,NA,NA,NA,1,3475.13000000617,5,439,439,3,8,439,0,0
jspsych-experimentscreen,280,1508936,0.0-280.0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,orange1,NA,NA,1506030.035,1507749.4400000141,1511033.07,1719.4050000107381,0,Retrieve,1,0,522,19600,140,wide,orange1,426,350,76,1511032.67000002,3283.23000000091,98,2,3,53,45,NA,NA,NA,1,3283.23000000091,5,426,426,3,8,426,0,0
jspsych-experimentscreen,347,1687112,0.0-347.0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,orange1,NA,NA,1681324.20500001,1683824.3000000075,1689209.68500001,2500.094999995781,0,Retrieve,1,0,278,19600,140,wide,orange1,303,450,147,1689209.16,5384.85999999102,98,3,3,78,20,NA,NA,NA,1,5384.85999999102,5,597,497,5,10,597,0,0
jspsych-experimentscreen,348,1693619,0.0-348.0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,blue1,NA,NA,1689235.705,1692117.0700000075,1695716.47000001,2881.3650000083726,1,Zap,1,0,578,6400,80,narrow,blue1,530,450,80,1695716.09500001,3599.02500000317,79,3,0,25,54,NA,NA,NA,1,3599.02500000317,3,370,270,3,4,370,1,1
jspsych-experimentscreen,349,1699947,0.0-349.0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,blue1,NA,NA,1695742.98000001,1698024.865000014,1702044.66500002,2281.8850000039674,1,Zap,1,0,578,6400,80,narrow,blue1,554,450,104,1702044.31500001,4019.4499999925,93,3,0,60,33,NA,NA,NA,1,4019.4499999925,4,346,246,4,3,346,1,1
jspsych-experimentscreen,350,1705662,0.0-350.0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,orange1,NA,NA,1702066.19500002,1704229.565000016,1707759.05000002,2163.3699999947567,0,Retrieve,1,0,278,19600,140,wide,orange1,331,450,119,1707756.945,3527.37999998499,98,3,3,75,23,NA,NA,NA,1,3527.37999998499,5,569,469,4,9,569,0,0
jspsych-experimentscreen,351,1711101,0.0-351.0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,blue1,NA,NA,1707787.66,1709823.8000000129,1713198.325,2036.1400000110734,1,Zap,1,0,578,6400,80,narrow,blue1,650,450,200,1713198.07000001,3374.27000000025,95,3,0,17,78,NA,NA,NA,1,3374.27000000025,4,250,150,6,1,250,1,1
jspsych-experimentscreen,352,1716427,0.0-352.0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,orange1,NA,NA,1713225.06000003,1715068.0500000017,1718524.40000002,1842.9899999755435,0,Retrieve,1,0,278,19600,140,wide,orange1,319,450,131,1718523.99000002,3455.94000001438,93,3,3,4,89,NA,NA,NA,1,3455.94000001438,4,581,481,4,9,581,0,0
jspsych-experimentscreen,353,1721846,0.0-353.0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,blue1,NA,NA,1718546.94,1720612.4100000015,1723942.98000002,2065.470000001369,1,Zap,1,0,578,6400,80,narrow,blue1,599,450,149,1723942.66,3330.24999999907,97,3,0,64,33,NA,NA,NA,1,3330.24999999907,4,301,201,5,2,301,1,1
jspsych-experimentscreen,354,1729054,0.0-354.0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,blue1,NA,NA,1723972.40500001,1726373.3050000155,1731151.58500001,2400.900000007823,1,Zap,1,0,578,6400,80,narrow,blue1,542,450,92,1731151.14500001,4777.83999999519,78,3,0,6,72,NA,NA,NA,1,4777.83999999519,3,358,258,3,4,358,1,1
jspsych-experimentscreen,355,1735053,0.0-355.0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,orange1,NA,NA,1731177.28500001,1733408.8850000117,1737150.01000001,2231.599999999162,0,Retrieve,1,0,278,19600,140,wide,orange1,435,450,15,1737149.70000001,3740.81499999738,67,3,3,40,27,NA,NA,NA,1,3740.81499999738,3,465,365,1,6,465,0,0
jspsych-experimentscreen,356,1740790,0.0-356.0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,blue1,NA,NA,1737170.17,1739239.3000000156,1742886.6,2069.130000018049,1,Zap,1,0,578,6400,80,narrow,blue1,605,450,155,1742886.115,3646.81499998551,93,3,0,35,58,NA,NA,NA,1,3646.81499998551,4,295,195,5,2,295,1,1
jspsych-experimentscreen,357,1747294,0.0-357.0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,blue1,NA,NA,1742924.295,1745687.2100000037,1749389.35500002,2762.9149999993388,1,Zap,1,0,578,6400,80,narrow,blue1,519,450,69,1749388.775,3701.56499999575,94,3,0,40,54,NA,NA,NA,1,3701.56499999575,4,381,281,3,4,381,1,1
jspsych-experimentscreen,358,1752174,0.0-358.0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,orange1,NA,NA,1749445.84500001,1751286.8450000242,1754270.76500002,1841.0000000149012,0,Retrieve,1,0,278,19600,140,wide,orange1,336,450,114,1754270.38500001,2983.53999998653,97,3,3,84,13,NA,NA,NA,1,2983.53999998653,4,564,464,4,9,564,0,0
jspsych-experimentscreen,359,1758528,0.0-359.0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,blue1,NA,NA,1754293.61000002,1756762.6950000122,1760625.21500001,2469.084999989718,1,Zap,1,0,578,6400,80,narrow,blue1,559,450,109,1760624.71500001,3862.02000000048,95,3,0,12,83,NA,NA,NA,1,3862.02000000048,4,341,241,4,3,341,1,1
jspsych-experimentscreen,360,1765415,0.0-360.0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,blue1,NA,NA,1760673.12000002,1764108.980000019,1767512.77500001,3435.859999997774,1,Zap,1,0,578,6400,80,narrow,blue1,494,450,44,1767512.40500002,3403.42499999679,92,3,0,59,33,NA,NA,NA,1,3403.42499999679,4,406,306,2,5,406,1,1
jspsych-experimentscreen,361,1771415,0.0-361.0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,blue1,NA,NA,1767536.46,1770165.9450000152,1773511.86500001,2629.4850000122096,1,Zap,1,0,578,6400,80,narrow,blue1,502,450,52,1773511.12500002,3345.18000000389,82,3,0,12,70,NA,NA,NA,1,3345.18000000389,4,398,298,2,5,398,1,1
jspsych-experimentscreen,362,1776897,0.0-362.0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,blue1,NA,NA,1773573.08500001,1775726.1149999977,1778994.24,2153.0299999867566,1,Zap,1,0,578,6400,80,narrow,blue1,591,450,141,1778993.73000002,3267.61500001885,90,3,0,62,28,NA,NA,NA,1,3267.61500001885,4,309,209,5,2,309,1,1
jspsych-experimentscreen,363,1783002,0.0-363.0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,orange1,NA,NA,1779062.79000003,1781006.1400000122,1785099.68500002,1943.3499999868218,0,Retrieve,1,0,278,19600,140,wide,orange1,446,450,4,1785099.35500001,4093.21500000078,86,3,3,61,25,NA,NA,NA,1,4093.21500000078,4,454,354,1,6,454,0,0
jspsych-experimentscreen,364,1787479,0.0-364.0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,orange1,NA,NA,1785125.88000001,1786632.1549999993,1789575.91500002,1506.2749999924563,0,Retrieve,1,0,278,19600,140,wide,orange1,353,450,97,1789575.58500001,2943.4300000139,96,3,3,56,40,NA,NA,NA,1,2943.4300000139,4,547,447,3,8,547,0,0
jspsych-experimentscreen,365,1792859,0.0-365.0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,blue1,NA,NA,1789596.80500001,1791721.9650000043,1794955.79000001,2125.159999995958,1,Zap,1,0,578,6400,80,narrow,blue1,628,450,178,1794955.29000001,3233.32500000834,83,3,0,-17,100,NA,NA,NA,1,3233.32500000834,4,272,172,5,2,272,1,1
jspsych-experimentscreen,366,1797927,0.0-366.0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,orange1,NA,NA,1795017.35500002,1797122.325000004,1800024.35000002,2104.9699999857694,0,Retrieve,1,0,278,19600,140,wide,orange1,383,450,67,1800023.98500001,2901.66000000318,89,3,3,7,96,NA,NA,NA,1,2901.66000000318,4,517,417,3,8,517,0,0
jspsych-experimentscreen,367,1803560,0.0-367.0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,blue1,NA,NA,1800049.425,1802500.0650000002,1805655.99,2450.6399999954738,1,Zap,1,0,578,6400,80,narrow,blue1,548,450,98,1805655.635,3155.57000000263,75,3,0,7,68,NA,NA,NA,1,3155.57000000263,3,352,252,3,4,352,1,1
jspsych-experimentscreen,368,1808577,0.0-368.0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,orange1,NA,NA,1805680.87500002,1807777.2100000002,1810673.49000002,2096.334999980172,0,Retrieve,1,0,278,19600,140,wide,orange1,430,450,20,1810673.17000002,2895.96000002348,90,3,3,7,83,NA,NA,NA,1,2895.96000002348,4,470,370,1,6,470,0,0
jspsych-experimentscreen,369,1815440,0.0-369.0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,orange1,NA,NA,1810699.77000001,1812472.0250000246,1817536.605,1772.255000018049,0,Retrieve,1,0,278,19600,140,wide,orange1,381,450,69,1817535.08500001,5063.05999998585,99,3,3,56,43,NA,NA,NA,1,5063.05999998585,5,519,419,3,8,519,0,0
jspsych-experimentscreen,370,1820846,0.0-370.0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,orange1,NA,NA,1817581.405,1819403.7100000132,1822942.02000002,1822.3050000087824,0,Retrieve,1,0,278,19600,140,wide,orange1,216,450,234,1822941.67500001,3537.96499999589,99,3,3,41,58,NA,NA,NA,1,3537.96499999589,5,684,584,6,11,684,0,0
